,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesCAD_scaffold_069972_01G000200,-0.5330646,-0.35979068,-0.35979068,0.41105872,0.487413,-1.0453134
TraesCAD_scaffold_092919_01G000400,-0.07461536,-0.34889233,-0.3488921,-3.22932,-0.38637388,0.04368472
TraesCAD_scaffold_008675_01G000500,-0.0023213625,-0.29553735,-0.29553735,-5.385259,-1.5941968,-0.041760445
TraesCAD_scaffold_002585_01G000300,-0.67193806,-0.51195455,-0.5119544,0.0856328,0.43151742,-0.31283188
TraesCAD_scaffold_036944_01G000200,-0.0027377605,0.06607962,0.06607962,-3.5060072,-3.2931066,-0.14279473
TraesCAD_scaffold_033586_01G000300,-0.018494964,-0.019185662,-0.019185543,0.03538972,-0.51235723,-0.10821557
TraesCAD_scaffold_035798_01G000300,-0.73610187,-0.9044329,-0.9044329,-1.3796105,0.314349,0.1391809
TraesCAD_scaffold_021940_01G000300,-0.005116582,-0.28610373,-0.27432477,-0.4756596,-0.020568132,0.051983356
TraesCAD_scaffold_019645_01G000300,-0.0024980307,-0.25874257,-0.25874257,-4.1037946,-4.2000475,-0.42841208
TraesCAD_scaffold_005666_01G000100,-0.01374495,-0.34648824,-0.31420135,-0.29350233,-0.2397834,-0.05645573
TraesCAD_scaffold_048500_01G000100,-0.6350142,-0.60956025,-0.60956025,-6.4092093,0.5533098,-1.2708774
TraesCAD_scaffold_064515_01G000100,-0.0018595457,0.06131196,0.06131196,0.7312608,0.6879547,-0.10263848
TraesCAD_scaffold_085289_01G000200,-0.45274544,-1.8127673,-1.8127668,-1.1166773,0.16220576,-1.8087637
TraesCAD_scaffold_023074_01G000200,-0.802323,-0.7576088,-0.7576088,0.8111146,0.91254675,-0.14347589
TraesCAD_scaffold_088436_01G000100,-0.008674979,-0.39792788,-0.39792788,-0.7228763,-0.4402356,-0.012806773
TraesCAD_scaffold_019388_01G000100,-0.24957693,-0.033595085,-0.033595085,-3.1197085,0.13382506,-0.6273521
TraesCAD_scaffold_035120_01G000200,-0.0011152029,0.0631789,0.22633779,0.4032932,0.30730158,-0.22468042
TraesCAD_scaffold_145293_01G000200,-0.022112608,-0.11786568,-0.11786568,-0.41999733,-0.41515923,-0.24493396
TraesCAD_scaffold_004667_01G000500,-0.4136932,-0.28200877,-0.28200877,-0.03847015,0.47710866,0.12769103
TraesCAD_scaffold_006121_01G000500,-0.004469037,-0.3644216,-0.3644215,-0.32295167,-0.29626715,-0.03931725
TraesCAD_scaffold_072372_01G000200,-0.003545761,0.048203647,0.048203647,-0.64822316,-0.19332743,-0.034285426
TraesCAD_scaffold_012914_01G000200,-0.14795947,-0.098968625,-0.098968625,-0.88750935,0.08300048,0.04390508
TraesCAD_scaffold_027941_01G000500,-0.014099002,0.06129217,-0.22010708,0.45384437,0.5398384,-0.045428514
TraesCAD_scaffold_040461_01G000400,-0.008630395,0.20074958,0.20074958,-0.27349472,-1.494575,-0.1632142
TraesCAD_scaffold_026600_01G000200,-0.6761081,-0.97258294,-0.97258294,0.66969895,0.3514424,-0.95940757
TraesCAD_scaffold_024157_01G000400,-0.0003825426,-0.18418705,-0.18418694,-0.70972705,0.42866713,-0.24499929
TraesCAD_scaffold_033990_01G000200,-0.08256149,0.0575338,0.0575338,-1.3691244,-2.1468084,-0.25446153
TraesCAD_scaffold_014397_01G000100,-0.21128297,-0.750214,-0.750214,-0.48078334,-2.05915,-0.95140135
TraesCAD_scaffold_069613_01G000100,-4.4107437e-06,-0.30767345,-0.30767345,-0.24053037,-0.2749946,0.054670513
TraesCAD_scaffold_043024_01G000500,-0.8926091,-1.0141122,0.11840975,0.8645514,0.80413,-1.2425547
TraesCAD_scaffold_048561_01G000100,-0.0044517517,0.2252618,0.22526187,0.42543757,0.49279785,-0.05253327
TraesCAD_scaffold_024267_01G000200,-0.8294941,-0.843699,0.107357085,0.6874387,0.6761772,-1.5318937
TraesCAD_scaffold_009030_01G000600,-0.020580292,-0.073085666,-0.073085666,-0.057721376,0.19488364,-0.09841049
TraesCAD_scaffold_148322_01G000100,-0.6085489,-0.45838046,-0.45838034,-7.6886015,0.09147078,-1.0589857
TraesCAD_scaffold_035806_01G000400,-0.4973246,-3.4433727,-3.4433737,-29.062222,-4.6267858,-1.249753
TraesCAD_scaffold_058982_01G000100,-0.0005059242,0.0784654,0.0784654,-0.53429997,-1.6073563,-0.3481474
TraesCAD_scaffold_038789_01G000500,-0.0025484562,-0.6763772,-0.6763772,-0.60183525,-1.3539605,0.082211494
TraesCAD_scaffold_003694_01G000100,-0.0072079897,-0.027304411,-0.027304411,-1.0895398,-0.55515957,0.21181905
TraesCAD_scaffold_053310_01G000100,-0.10070503,0.03651011,0.03651011,0.18555206,-0.009036899,-0.34565973
TraesCAD_scaffold_143552_01G000200,-0.672102,-0.67311895,-0.67311895,0.61731094,0.5899234,-1.2305536
TraesCAD_scaffold_000620_01G000200,-0.43715477,-1.2765908,-1.2765908,0.086171865,0.055594563,-0.28111517
TraesCAD_scaffold_014161_01G001100,-0.59515107,-0.62279713,-0.7223562,0.4411112,-0.30117953,-0.059687376
TraesCAD_scaffold_030989_01G000100,-0.008960128,0.06289595,0.06289595,0.3206442,0.65535223,0.07124472
TraesCAD_scaffold_104201_01G000100,-0.1362493,-0.1991235,-0.1991235,-0.6373887,0.12119603,-0.25474966
TraesCAD_scaffold_085175_01G000200,-0.50295377,-0.78270006,-0.78269994,0.5360217,0.30218136,0.4943862
TraesCAD_scaffold_012996_01G000100,-0.5935211,-0.7501795,-0.7501795,0.57249737,0.57469445,-0.61862814
TraesCAD_scaffold_084176_01G000100,-0.0060890913,-0.29235113,-0.29235113,-0.8884852,-0.5381453,-0.05128956
TraesCAD_scaffold_016845_01G000100,-0.6996008,-0.46860898,-0.46860898,0.7982974,0.79157406,-1.9617758
TraesCAD_scaffold_056958_01G000400,-0.0016720295,-0.15905535,0.1168347,-0.034876823,0.32864743,0.07119572
TraesCAD_scaffold_076583_01G000300,-8.511543e-05,-0.5420536,-0.5420536,-0.81205845,-0.8704332,-0.06352115
TraesCAD_scaffold_121067_01G000100,-5.9604645e-06,-0.5303056,-0.5303056,-1.728111,-1.491461,-0.06878793
TraesCAD_scaffold_035955_01G000100,-0.17575574,0.0692122,0.0692122,-0.36362088,0.28020495,-0.31481838
TraesCAD_scaffold_125744_01G000100,-0.0004734993,0.020859897,0.020859897,0.34742898,-0.94907093,-0.026829481
TraesCAD_scaffold_071969_01G000300,-0.0010616779,-0.003290534,-0.003290534,-0.72575045,-0.00019443035,-0.070069075
TraesCAD_scaffold_106985_01G000100,-0.44717574,-0.2821524,-0.2821524,-1.1437197,0.2924614,-0.780285
TraesCAD_scaffold_023436_01G000400,-0.6770499,-0.7327502,0.36336756,0.50323814,0.5793905,-1.0514064
TraesCAD_scaffold_031745_01G000500,-0.7630303,-0.80020463,-0.80020463,-6.6344953,-3.4312758,-0.25340986
TraesCAD_scaffold_022716_01G000500,-0.16530871,0.15939385,0.15939367,-0.25166214,-0.14607608,-0.48714232
TraesCAD_scaffold_108848_01G000100,-0.09933066,-0.17074418,-0.17074418,-2.7365048,-0.23314297,-0.05396509
TraesCAD_scaffold_061976_01G000100,-0.94663405,-1.3215284,0.806886,0.91724974,0.8690897,-2.075302
TraesCAD_scaffold_046923_01G000100,-0.6754781,-0.90046406,0.42247504,-2.3264744,0.5434878,-0.8248323
TraesCAD_scaffold_046072_01G000100,-0.00057160854,-0.10492265,-0.10492265,-1.3098402,-1.8613892,-0.16726375
TraesCAD_scaffold_002084_01G000400,-0.011899233,-0.082767725,-0.082767725,-0.35456395,-0.12245524,0.08553463
TraesCAD_scaffold_008032_01G000400,-0.6313436,-0.6104429,-0.6104429,0.61401516,0.63804114,-1.3441093
TraesCAD_scaffold_004477_01G000500,-0.07808304,-1.3004241,-1.3004241,-6.0267353,-5.2683253,-0.44316733
TraesCAD_scaffold_089821_01G000200,-0.8446511,-1.2284493,-1.2284493,0.69319856,0.7761839,-0.6093422
TraesCAD_scaffold_058784_01G000100,-0.019271731,-0.123841286,-0.123841405,-1.2433522,-1.463253,0.053434312
TraesCAD_scaffold_005667_01G000800,-0.74590015,-0.9742098,-0.9742098,-0.1351347,0.4229533,-1.2157733
TraesCAD_scaffold_014112_01G000200,-0.0065846443,-0.2579503,-0.012480378,-0.29538596,-0.60672855,-0.12335074
TraesCAD_scaffold_005286_01G000100,-0.0001437664,-0.21880317,0.034270167,0.5960932,0.49058926,0.07001263
TraesCAD_scaffold_045598_01G000200,-0.4553058,-0.56986547,-0.5698657,0.3366515,0.24109608,-0.7736318
TraesCAD_scaffold_078796_01G000200,-0.6833122,-0.7602339,-0.7602339,-6.619616,-0.117669344,-2.1873274
TraesCAD_scaffold_000492_01G000300,-0.87429166,-0.8576002,-0.8576001,0.61274374,0.79440093,0.3132661
TraesCAD_scaffold_038885_01G000400,-0.000102996826,-0.46414018,-0.46414018,-0.38935745,-0.84080637,-0.023656487
TraesCAD_scaffold_004054_01G000300,-0.86407804,-1.066875,-1.0668752,0.8341673,0.7691208,-0.7265631
TraesCAD_scaffold_094174_01G000200,-0.0025142431,-0.2721796,-0.2721796,-0.5193062,-0.4208325,0.01050812
TraesCAD_scaffold_003051_01G000100,-2.026558e-06,-0.804523,-0.804523,-2.3824706,-1.7063131,-0.24694777
TraesCAD_scaffold_048039_01G000400,-0.028449297,-0.26724184,-0.26724172,-0.5272933,-2.2201667,-0.5967233
TraesCAD_scaffold_029475_01G000500,-0.00019454956,-0.4683715,-0.4683715,-3.3319845,-3.0580244,-0.06960714
TraesCAD_scaffold_053822_01G000300,-0.0013587475,-0.1693759,-0.1693759,-0.17440665,-0.4578377,-0.06384063
TraesCAD_scaffold_042006_01G000100,-0.8989723,-1.1751359,0.29144108,0.88372445,0.8967869,-1.4976342
TraesCAD_scaffold_052789_01G000100,-0.9999995,-1.2869108,0.63997054,0.91112155,0.97092307,-0.71158695
TraesCAD_scaffold_049942_01G000200,-0.0026606321,0.2379952,0.2379952,0.32307023,0.019539773,-0.19797432
TraesCAD_scaffold_075321_01G000100,-0.00017738342,-0.5514779,-0.5514779,-0.4890803,-0.8059287,-0.1461072
TraesCAD_scaffold_006571_01G000300,-0.23003638,-0.64183617,-0.64183617,-0.36693275,0.024097264,-0.52328193
TraesCAD_scaffold_022122_01G000100,-0.75283873,-0.9609026,0.2954836,0.51069695,0.7622882,-0.3870715
TraesCAD_scaffold_077507_01G000300,-3.2186508e-06,0.004172802,0.0041727424,-1.7975285,-0.9005827,-0.046184063
TraesCAD_scaffold_008792_01G000500,-0.00014340878,0.029458284,0.029458284,-1.0030067,-0.1714282,-0.026792288
TraesCAD_scaffold_123656_01G000200,-0.00049841404,0.00063467026,0.00063467026,-0.35481966,-0.43786216,-0.18262756
TraesCAD_scaffold_048789_01G000200,-0.038949013,-0.5363841,-0.5363841,-2.2085626,-0.22204041,-0.04304421
TraesCAD_scaffold_049807_01G000200,-0.54283094,-0.8072529,-0.8072529,0.31203657,0.40270132,-0.37962806
TraesCAD_scaffold_014144_01G001000,-0.0019797087,-0.5377884,-0.5377884,-0.0844239,-0.12837255,0.047338724
TraesCAD_scaffold_014309_01G000200,-0.30897844,-0.20758891,-0.20758879,-0.5355263,0.2649626,0.102556646
TraesCAD_scaffold_077861_01G000300,-0.019450307,-0.48790205,-0.48790205,-0.5376997,-0.17867553,-0.28112674
TraesCAD_scaffold_034472_01G000100,-0.65356433,-0.53076315,-0.53076315,0.6912786,0.6672214,-0.936694
TraesCAD_scaffold_040977_01G000400,-0.024369836,-0.17403114,-0.17403114,-1.6688604,-0.8404387,-0.074650764
TraesCAD_scaffold_099617_01G000100,-0.07601428,-0.018209457,-0.018209457,-0.9079312,-0.09225488,-0.026347756
TraesCAD_scaffold_050822_01G000200,-0.0064172745,0.3587141,0.3587141,0.26335454,0.28396136,0.034817696
TraesCAD_scaffold_015297_01G000200,-0.20189309,-0.083214164,-0.083214164,-0.6058265,-0.07751298,-0.526806
TraesCAD_scaffold_093310_01G000500,-0.0021619797,-0.26173675,-0.26173675,-0.25236177,-0.30375504,-0.07760215
TraesCAD_scaffold_009291_01G000100,-6.508827e-05,0.6517844,0.6517844,-12.236909,-5.3744454,-0.80750597
TraesCAD_scaffold_093184_01G000100,-1.7285347e-05,0.056907892,0.056907892,-0.2544223,-0.4859724,0.013715506
TraesCAD_scaffold_028329_01G000700,-0.72514653,-0.9406481,-0.9406482,0.16044658,0.38488334,-0.100578666
TraesCAD_scaffold_039234_01G000100,-0.004330039,-0.43271112,-0.43271112,-0.44250286,-0.46686792,-0.0872165
TraesCAD_scaffold_006571_01G001600,-0.7987609,-0.9771044,-0.9771044,0.69861925,0.68970984,-1.476798
TraesCAD_scaffold_079485_01G000200,-0.5777035,-0.5485673,-0.54856694,0.6469545,0.6504675,-0.9383851
TraesCAD_scaffold_045758_01G000600,-0.2197491,-0.25276828,-0.25276828,0.11765087,0.13052249,-0.27877533
TraesCAD_scaffold_034326_01G000600,-0.5236734,-0.45438385,-0.45438385,-1.5464718,-0.5892197,-1.4897599
TraesCAD_scaffold_034368_01G000100,-0.9722434,-1.2339025,-0.90870035,0.9268203,0.8252779,-1.8986263
TraesCAD_scaffold_070666_01G000100,-0.5790311,-0.59891,-0.59891,0.61060166,0.6376349,-1.5478935
TraesCAD_scaffold_001680_01G000100,-0.62343776,-0.6641774,-0.6641774,0.42767358,0.73329526,-0.06785166
TraesCAD_scaffold_081369_01G000100,-0.32156014,-0.15280092,-0.15280092,0.102419555,0.14656204,-0.8460586
TraesCAD_scaffold_036352_01G000200,-0.7900033,-0.9032576,-0.9032575,0.6100329,0.48445624,-0.53976226
TraesCAD_scaffold_010042_01G000100,-0.16394317,-0.48357213,-0.48357213,-0.48699927,-0.61525285,-0.081843495
TraesCAD_scaffold_020794_01G000300,-0.0061467886,-0.111988544,-0.111988544,0.3841017,0.31916088,0.037193
TraesCAD_scaffold_000271_01G000300,-0.0017796755,-0.12505496,-0.12505496,-6.7272267,-0.9670527,-0.4840157
TraesCAD_scaffold_068592_01G000100,-0.001999259,-0.90338445,-0.90338445,-1.2637115,-0.9526074,-0.10877669
TraesCAD_scaffold_009095_01G000100,-0.018710017,-0.71717894,-0.7171788,-0.2519667,-0.25371742,-0.10376024
TraesCAD_scaffold_050682_01G000100,-0.61630356,-0.40453672,-0.4045366,0.45442802,0.64166594,-0.88541424
TraesCAD_scaffold_004779_01G000300,-0.0013407469,-0.135108,-0.135108,-0.7021117,-0.85508835,-0.16560411
TraesCAD_scaffold_006087_01G000200,-0.050754547,-0.7463342,-1.0047791,-7.904538,-1.1445739,-0.47723138
TraesCAD_scaffold_168000_01G000100,-1.001358e-05,-0.54421544,-0.54421544,-2.0553677,-2.2067597,-0.13003159
TraesCAD_scaffold_001468_01G000300,-0.00052034855,-0.34299016,-0.09246528,-1.2238555,0.08581072,0.14932132
TraesCAD_scaffold_117476_01G000100,-0.66140795,-0.6302203,-1.275569,-1.7617421,0.57257247,0.13395351
TraesCAD_scaffold_041097_01G000200,-0.60137653,-0.615214,-0.615214,0.22521591,0.6725671,-0.4972962
TraesCAD_scaffold_034368_01G000400,-0.99064744,-1.1693072,0.60855114,0.8617549,0.66842043,-0.20961463
TraesCAD_scaffold_033204_01G000300,-0.07235515,-0.28547776,-0.28547776,-0.19375372,-0.11138034,-0.342301
TraesCAD_scaffold_003808_01G000400,-0.6501838,-1.3511593,-1.3511593,-0.7185199,-8.768522,-1.9507298
TraesCAD_scaffold_053097_01G000200,-0.0015548468,-0.06559157,-0.06559157,-0.030683517,-0.1668762,-0.021220684
TraesCAD_scaffold_015969_01G000100,-0.00031542778,-0.08547771,-0.091296434,-2.604881,-1.3746605,-0.054476023
TraesCAD_scaffold_131130_01G000100,-0.8789184,-1.0907168,-1.0907164,0.41765648,0.16768229,-0.6108792
TraesCAD_scaffold_079960_01G000300,-0.07328439,0.012234986,0.012234986,0.21777594,0.05062431,-0.14348769
TraesCAD_scaffold_026604_01G000500,-0.16152108,0.07938933,0.07938933,-2.8320255,-2.156088,-1.9042726
TraesCAD_scaffold_028514_01G000200,-0.022072315,-0.10086572,-0.10086572,-2.2570202,-0.110949874,-0.17862356
TraesCAD_scaffold_093239_01G000200,-0.7888609,-1.1290886,-1.1290886,0.6282697,0.6328627,-1.0689418
TraesCAD_scaffold_007406_01G000100,-0.10228062,-0.8048278,-0.8048278,-2.7105381,-1.7114489,-0.5465888
TraesCAD_scaffold_012759_01G000100,-0.71436715,-0.8599273,-0.8599273,0.6818979,0.5891737,-0.23920965
TraesCAD_scaffold_002034_01G000100,-0.010635257,-0.13289535,-0.13289535,-0.9738878,-0.38872898,-0.27010703
TraesCAD_scaffold_044770_01G000400,-0.76734555,-0.81272256,-0.81272256,-1.2616141,0.3316459,-0.28741157
TraesCAD_scaffold_063285_01G000100,-0.77124643,-0.80677843,-0.80677867,0.41387343,0.6876191,-0.606495
TraesCAD_scaffold_002911_01G000100,-0.00023984909,0.09526247,0.09526247,-1.389853,-0.41126597,-0.08154678
TraesCAD_scaffold_034179_01G000200,-0.4429145,-0.5670322,-0.5670322,0.10573143,-0.10000014,-0.123347044
TraesCAD_scaffold_077308_01G000400,-0.72028005,-0.9700444,-0.9700444,0.7148607,0.38411927,-0.25648844
TraesCAD_scaffold_023647_01G000200,-0.100266695,-0.043166995,-0.043166995,-0.4648118,-0.4155755,-0.49321187
TraesCAD_scaffold_019767_01G000400,-0.055713534,-0.43359506,-0.43359506,-0.4797572,-0.16189754,-0.1307354
TraesCAD_scaffold_127556_01G000100,-0.00020563602,0.060450196,-0.029872537,-1.3640411,-2.6362572,-0.15661466
TraesCAD_scaffold_047235_01G000100,-0.31438494,-1.1974163,-1.1974163,-1.6598787,-2.76494,-0.19323897
TraesCAD_scaffold_006049_01G000200,-0.015900493,0.06280261,0.06280261,-1.6685724,-1.2016637,-0.10296953
TraesCAD_scaffold_013162_01G000600,-0.751654,-0.9589362,-0.9589362,0.5880155,0.71538293,-0.56293344
TraesCAD_scaffold_054902_01G000100,-0.01645732,-0.11790264,-0.117902756,-1.9046321,-1.0509865,-0.03121519
TraesCAD_scaffold_096024_01G000200,-0.00014328957,-0.031158805,-0.031158805,-0.65573704,-0.00081145763,-0.07513225
TraesCAD_scaffold_036436_01G000500,-0.71407235,-0.70253336,-0.70253336,0.36305922,0.33046502,-0.70051515
TraesCAD_scaffold_066197_01G000100,-0.64780056,-1.7901361,-1.7901361,-0.29439235,0.40943116,-3.4557748
TraesCAD_scaffold_137509_01G000100,-0.29935074,-0.31973374,-0.31973398,-3.7546682,0.37438154,-2.1254492
TraesCAD_scaffold_042854_01G000300,-1.0000005,-1.2952156,-1.2952156,0.917324,0.98949605,-1.2274089
TraesCAD_scaffold_003611_01G000500,-0.9110235,-1.1154456,0.46233338,0.5922713,0.63094425,-3.773903
TraesCAD_scaffold_115239_01G000100,-0.20649016,-1.457624,-1.457624,-2.42437,-0.71466815,-0.9319948
TraesCAD_scaffold_043591_01G000300,-0.09909856,-0.18935657,-0.18935668,-0.19772625,-0.8188617,-0.016720057
TraesCAD_scaffold_072286_01G000100,-0.0013746023,-0.28170133,-0.28170133,-0.6949744,-0.4587971,-0.06002617
TraesCAD_scaffold_060734_01G000100,-3.2544136e-05,-0.14298284,-0.14298284,-1.0167978,-0.23472428,-0.15626943
TraesCAD_scaffold_120717_01G000200,-0.62223077,-0.55150175,-0.55150175,0.2641611,0.4852751,-1.5513263
TraesCAD_scaffold_075961_01G000400,-0.00616765,0.3453396,0.3453396,0.17214906,0.17718023,0.016194403
TraesCAD_scaffold_000332_01G000900,-0.39007807,-0.3498597,-0.3498597,0.12142885,-0.024148345,-0.5872146
TraesCAD_scaffold_051155_01G000100,-0.87911904,-1.1285322,-1.1285322,0.5920532,0.65345967,-1.2181373
TraesCAD_scaffold_003918_01G000200,-0.007628083,0.18160957,0.18160945,0.018903494,0.4188521,0.02714169
TraesCAD_scaffold_443570_01G000100,-5.9843063e-05,0.02896142,0.02896142,-1.7000589,-2.450681,-0.117737055
TraesCAD_scaffold_059777_01G000200,-0.21083939,-0.6975486,-0.6975486,-0.5484407,-0.20484614,-0.4225067
TraesCAD_scaffold_077960_01G000100,-0.006135583,-0.34954786,-0.34954786,-1.1715767,-1.4578109,-0.3477142
TraesCAD_scaffold_015256_01G000200,-0.41242278,-0.3677504,-0.3677504,0.3313136,0.37035942,-0.9658513
TraesCAD_scaffold_112916_01G000200,-0.0015603304,-0.48243427,-0.4824345,-0.4619646,-1.3717344,-0.051424026
TraesCAD_scaffold_058382_01G000100,-0.0011290312,-0.21765196,-0.21765184,-0.057472706,-0.47850525,-0.08187997
TraesCAD_scaffold_036536_01G000100,-0.0025106668,0.010814488,0.010814488,-0.81523776,0.048346877,0.1506738
TraesCAD_scaffold_072110_01G000200,-0.0009536743,-0.34800887,-0.34800887,-2.0797472,-1.3666697,-0.02408719
TraesCAD_scaffold_040853_01G000400,-5.722046e-05,-0.60083747,-0.60083747,-0.30402327,-0.62578607,-0.06286085
TraesCAD_scaffold_174898_01G000100,-0.6921394,-0.6872914,-0.6872914,-0.66234946,0.75844514,0.009448528
TraesCAD_scaffold_101579_01G000100,-0.0009589195,-0.5952102,-0.660949,-2.4192183,-2.1749046,-0.32796
TraesCAD_scaffold_008402_01G000100,-0.88197374,-1.0686743,0.04299456,0.9039456,0.75839496,-0.16561222
TraesCAD_scaffold_012103_01G000100,-0.6153954,-0.4663415,-0.46634102,-0.35313714,0.13140535,-1.5615432
TraesCAD_scaffold_029620_01G000200,-1.0,-1.2454858,-1.2454858,0.9777714,0.97170204,-0.63120174
TraesCAD_scaffold_035165_01G000100,-0.18601072,0.19046426,0.19046426,-6.093267,-7.918501,-1.9333835
TraesCAD_scaffold_014430_01G000100,-0.8801738,-0.8777001,-0.8777002,0.71485835,0.5613346,-0.94612527
TraesCAD_scaffold_149447_01G000200,-0.006188154,0.097022414,0.097022414,0.57107544,0.3827991,-0.06074083
TraesCAD_scaffold_036315_01G000300,-0.019876957,0.10382277,0.10382277,-0.9466721,-0.301772,0.019021034
TraesCAD_scaffold_009054_01G000100,-0.90196776,-1.5675745,-1.7698805,0.016418219,0.49392134,-0.23932922
TraesCAD_scaffold_015346_01G000400,-0.39320695,-0.12786257,-0.12786257,-19.717289,-0.7536495,0.09694487
TraesCAD_scaffold_119873_01G000100,-0.9802289,-1.2462807,0.38029486,0.9439392,0.94587046,-0.21667993
TraesCAD_scaffold_017514_01G000300,-0.0018436909,0.2543043,0.2543043,-0.0068383217,-0.6108017,-0.051099777
TraesCAD_scaffold_078662_01G000300,-0.0033516884,0.06746107,0.067460954,0.15015507,0.4975503,-0.08414924
TraesCAD_scaffold_025578_01G000200,-0.0012103319,-0.029509902,-0.029509902,-5.2692876,-4.251076,0.0016249418
TraesCAD_scaffold_007449_01G000400,-0.0075576305,0.3961966,0.3961966,0.32134145,0.46325713,-0.03712833
TraesCAD_scaffold_078880_01G000100,-0.00031507015,-0.08722842,-0.08722842,-1.2934189,-1.2765706,-0.24501991
TraesCAD_scaffold_021917_01G000100,-0.03725338,-0.0069156885,-0.0069156885,0.04095918,-0.43014038,-0.094320655
TraesCAD_scaffold_070045_01G000100,-0.00035059452,0.29684168,0.29684162,-2.054738,-1.5647838,-0.359434
TraesCAD_scaffold_103608_01G000100,-0.01978314,-2.9206276e-05,-2.9206276e-05,-0.05631244,-0.15961015,-0.06401932
TraesCAD_scaffold_108469_01G000100,-0.94860053,-1.1305344,-1.1305344,0.8753052,0.6748333,-2.5979335
TraesCAD_scaffold_002183_01G000300,-0.0018794537,0.074204385,0.074204385,0.09179115,-0.25268424,-0.1578741
TraesCAD_scaffold_062533_01G000200,5.9604645e-08,0.008809447,-0.05808747,-0.8808048,-0.713802,0.01844287
TraesCAD_scaffold_036473_01G000100,-0.8479382,-1.5204685,-1.5204685,0.75542367,0.58028984,-1.8364415
TraesCAD_scaffold_052413_01G000300,-5.8054924e-05,-0.50214326,-0.30173922,-0.525159,-0.511644,-0.09177256
TraesCAD_scaffold_026627_01G000600,-0.28865898,-1.0696228,-1.0696225,-6.7649417,0.043881595,-0.4703704
TraesCAD_scaffold_218475_01G000100,-0.17906272,-0.05988884,-0.05988884,-5.705365,-0.038399816,-0.046500802
TraesCAD_scaffold_012640_01G000100,-0.78020895,-1.2154706,-1.2154706,0.5942842,0.39918882,-5.096968
TraesCAD_scaffold_037896_01G000100,-0.015765905,-0.16226947,-0.16226947,-0.08532786,-0.09261513,-0.10200274
TraesCAD_scaffold_024220_01G000100,-0.0011851788,-0.24951756,-0.24951756,-0.46824622,-0.56567657,-0.092633724
TraesCAD_scaffold_042782_01G000500,-0.019894361,-0.6533536,-0.6533536,-0.732025,-0.17312407,-0.52901316
TraesCAD_scaffold_001181_01G000100,-0.22011554,-1.3074186,-1.3074188,-1.30125,-0.27531242,-0.830338
TraesCAD_scaffold_049256_01G000100,-0.27138996,-0.49288154,0.081460536,-0.06944978,0.32078665,-0.7700758
TraesCAD_scaffold_131654_01G000100,-0.46256316,-0.52615416,-0.52615416,-0.15127873,0.20503002,-1.1325252
TraesCAD_scaffold_055060_01G000200,-0.27222788,-0.42877543,-0.4287758,0.35649258,-0.011050105,-1.2863715
TraesCAD_scaffold_078205_01G000500,-0.045356512,-0.40517545,-0.40517545,-0.60723186,-0.17836475,-0.067555904
TraesCAD_scaffold_029028_01G000200,-0.013765454,0.1726591,0.1726591,-0.21834922,-0.074519515,-0.38586473
TraesCAD_scaffold_119178_01G000100,-0.0087941885,-0.19360006,-0.19360006,-0.1416452,0.026116788,-0.03360629
TraesCAD_scaffold_009552_01G000300,-0.011881709,-0.31084204,-0.31084216,-0.40848255,-0.4352721,-0.0579741
TraesCAD_scaffold_101306_01G000200,-4.6253204e-05,-0.08466017,-0.08466017,-0.3883071,-1.1594758,-0.04380536
TraesCAD_scaffold_091117_01G000100,-0.010005593,-0.14411473,-0.14092958,-0.5553758,-0.2266165,-0.042016506
TraesCAD_scaffold_122044_01G000100,-0.5245044,-0.501763,0.38319558,0.5163527,0.47046596,-0.78498125
TraesCAD_scaffold_093393_01G000100,-3.5762787e-06,0.15871006,0.15871006,-2.109641,-3.4484973,0.058879554
TraesCAD_scaffold_001941_01G000400,-0.0014350414,-0.26074886,-0.26074886,-2.7194278,-2.806994,-0.08380115
TraesCAD_scaffold_004756_01G000100,-0.004552126,-0.04322648,-0.04322648,-0.923347,-0.35490465,0.059348166
TraesCAD_scaffold_076598_01G000300,-5.352497e-05,-0.0607692,-0.0607692,-2.7832322,-1.2351077,-0.0864588
TraesCAD_scaffold_059799_01G000100,-0.013122201,0.08721089,0.23390764,-0.17230558,0.29108137,-0.10641396
TraesCAD_scaffold_051937_01G000200,-0.56873345,-0.64555323,-0.64555323,0.6385585,0.6368097,-1.5001497
TraesCAD_scaffold_002665_01G000100,-6.210804e-05,0.0053597093,0.005359769,-0.39925992,-0.5548904,0.0026342869
TraesCAD_scaffold_009125_01G000200,-0.637907,-1.0066624,0.45730996,0.58699685,0.6819014,0.45505613
TraesCAD_scaffold_031460_01G000100,-0.90925014,-1.0421073,-1.0421073,0.85385066,0.8049559,-2.0436532
TraesCAD_scaffold_045383_01G000200,-0.07394576,-0.31204093,-0.31204093,-0.2333442,-0.08602154,0.18558937
TraesCAD_scaffold_972902_01G000100,-1.1086464e-05,-0.17723083,-0.17723095,-0.9105216,-0.8487495,-0.2780167
TraesCAD_scaffold_036569_01G000400,-0.785305,-1.9011481,-1.9011481,-3.9400415,-0.029720068,-3.5973868
TraesCAD_scaffold_080146_01G000100,-0.30150592,-0.1684674,-0.1684674,-0.88849306,0.03678888,0.1979894
