,mean,design_only,cognate_ridge,pca_ridge,pls,multimodal_ae
TraesNORUn03G04608430,-0.30974865,-0.29079962,-0.29079962,0.31001866,0.34026426,-0.4041915
TraesNOR2D03G01320740,-0.42262685,-0.39734185,0.40685636,0.37413943,0.24403197,-0.48348045
TraesNOR2D03G01139460,-0.016176105,-0.50516367,-0.50516367,-0.2484144,-0.44397676,0.017482996
TraesNOR7B03G04158970,-0.043022633,-0.21837938,-0.21837938,-0.90389097,-1.2279756,-0.010800004
TraesNOR3D03G01974410,-0.1147207,-0.13413894,-0.13413894,-2.6899478,-1.2406156,-0.110661626
TraesNOR1A03G00122170,-0.00047552586,0.31346166,0.3732518,-0.21776223,-0.80954766,-0.14347684
TraesNOR5D03G03233310,-0.22048223,0.06793469,0.06793469,-13.800868,-25.15011,-1.5382123
TraesNOR3D03G01839580,-0.008900642,0.23200786,0.2320078,0.01434195,-0.10164487,0.04000008
TraesNORUn03G04626940,-0.0028358698,0.38066083,0.38066083,-0.11028302,-0.32969618,-0.21221292
TraesNOR2B03G00847780,-0.23974049,0.167728,0.167728,-0.18299282,-0.03401065,-1.2958817
TraesNOR2A03G00737620,-0.53564847,-0.55835104,0.026707828,-2.6593814,-0.4190209,-0.33618855
TraesNOR7D03G04479170,-0.066952586,0.023453295,0.023453295,-3.70401,-1.8064609,-0.030669928
TraesNOR6A03G03406160,-0.00065505505,0.29992312,0.29992312,0.056553602,0.2397973,-0.1536113
TraesNOR3D03G01850380,-0.13001704,-0.009562135,0.24590796,-0.20584393,-0.018608809,-0.038923264
TraesNOR3B03G01754790,-0.27433336,-0.5230981,-0.52309835,-1.2737098,-1.468591,-1.4047976
TraesNOR4D03G02451220,-0.0074111223,0.03341055,0.09132308,-0.4505992,-0.8784057,-0.3481493
TraesNOR2A03G00787120,-0.0305835,0.33442318,0.33442318,0.19650835,0.17665201,-0.49794626
TraesNOR7D03G04481450,-0.0011591911,0.13576305,0.27165133,0.11271876,-0.13416314,-0.20639598
TraesNOR5D03G03187420,-0.1824975,0.09041393,0.09041393,-4.490939,-5.8437767,-0.5625299
TraesNOR7D03G04466060,-0.096221685,-0.7762488,-0.7762488,-2.7248507,-2.4346929,-2.039167
TraesNOR6D03G03812330,-0.78729546,-1.3288853,-1.3288858,-41.356308,-67.332344,-1.3219998
TraesNOR5D03G03097320,-0.5265529,-0.64603186,-0.64603186,-6.322341,-9.559454,-1.2206407
TraesNORUn03G04738720,-0.06573081,0.32076293,0.32076293,-4.945715,-3.293468,-0.14029562
TraesNOR4B03G02255450,-0.006276965,0.24704367,0.24704367,-0.13064277,-0.068491936,-0.25988948
TraesNOR5D03G03207530,-0.25613785,-0.3996451,-0.3996451,0.35963118,0.1592915,-0.35603595
TraesNOR3D03G01853500,-9.10759e-05,0.19115329,0.19115329,-0.5871693,-0.019051433,0.046343744
TraesNOR7D03G04363170,-0.17676675,-0.2516687,-0.2516687,-1.0576074,-2.0229976,-0.4242412
TraesNOR7D03G04474430,-0.0056755543,-0.067923546,-0.06792343,-0.41341734,0.107566595,-0.06609261
TraesNOR3D03G01885200,-0.24761426,-0.19033313,-0.19033313,0.09273124,-1.7773681,-0.5174782
TraesNOR5D03G03153260,-0.24128282,-0.43778813,-0.43778837,-10.597609,-13.794814,-0.2151277
TraesNOR6B03G03611450,-0.000564456,0.14538896,0.14538896,-1.6729801,-2.9846687,-0.033777595
TraesNOR1B03G00249890,-0.07249272,0.16691267,0.16691267,0.037675023,-0.08562863,-1.1132419
TraesNOR7A03G04083670,-0.0037133694,-0.056952,-0.056952,-2.5800517,-0.66971445,0.0094486475
TraesNOR1B03G00383010,-0.033308268,0.5392912,0.53929114,-8.723126,-7.744831,-0.3478694
TraesNOR5B03G02992540,-0.53685665,-0.49346435,-0.49346423,-0.040420532,0.42631274,-1.5565848
TraesNOR5D03G03134400,-0.10559881,-0.045770526,-0.045770526,-0.24748993,0.017249286,-0.8444301
TraesNOR2B03G00845290,-0.57168114,-0.54964507,-0.54964507,0.26227206,0.23252833,-1.2893081
TraesNOR5D03G03078810,-0.00014793873,0.39422822,0.39422816,0.47946256,0.1792916,-0.15014112
TraesNOR4D03G02474890,-1.1920929e-07,0.34449983,0.34449983,-0.4258212,-0.39598393,-0.22626698
TraesNORUn03G04701450,-0.00022828579,0.37564224,0.37564224,0.5285296,0.29463995,-0.19276035
TraesNOR7D03G04434310,-0.084032536,0.08305228,0.08305228,0.14646566,0.107754946,-0.08899486
TraesNOR6A03G03403180,-0.12685573,0.40332246,0.40332246,-0.22904074,-0.41522157,-0.09448171
TraesNOR5A03G02794690,-0.00057315826,0.36371535,0.3637154,0.46404254,0.50718397,-0.0074449778
TraesNOR3A03G01535860,-2.3841858e-07,-0.10371244,-0.10371244,-1.2471983,-0.81962955,-0.028087378
TraesNOR1D03G00440490,-0.25439346,-0.07503259,-0.07503259,-1.578064,-2.6151001,-0.9541732
TraesNOR2A03G00632610,-0.0836035,-0.02664864,-0.02664864,-0.57740605,-0.9993373,-0.15474236
TraesNOR4D03G02525470,-0.6430367,-0.6821579,-0.68215775,0.2300713,-2.9443176,0.23730272
TraesNOR3B03G01663310,-0.018393636,-0.2061336,-0.2061336,-4.0480633,-6.4821267,0.1076954
TraesNOR1D03G00512160,-0.00065493584,0.058740318,0.058740318,-0.61082065,-0.6012925,-0.012872219
TraesNOR5A03G02706400,-0.049786687,0.12616724,0.12616724,0.04353732,-0.13923478,-2.3111327
TraesNOR2A03G00652060,-0.6641574,-0.831998,-0.8319982,-4.991533,0.41187614,-0.4146893
TraesNOR5D03G03257090,-0.007956624,-0.19777203,-0.19777203,-1.3448474,-1.8717947,-0.17544651
TraesNOR7D03G04469730,-0.11015737,0.2974071,0.2974071,-1.857744,-1.8325908,-0.8936391
TraesNORUn03G04636110,-0.037501335,-0.01973617,-0.01973617,-0.7408649,-0.15540755,-0.039288998
TraesNOR2D03G01225590,-0.0008904934,0.13124299,0.11284137,0.0066441298,-0.19390893,-0.10197568
TraesNOR6B03G03516110,-0.045529723,-0.023487687,-0.023487687,-0.17670906,0.15897572,-0.043679953
TraesNOR4A03G02169550,-0.0027617216,0.20080477,0.20080477,-1.4856949,-0.7614155,0.003137827
TraesNOR5B03G03040060,-0.086184144,-0.07476699,-0.07476699,0.14969581,-0.20299172,-0.034044385
TraesNOR6D03G03735260,-0.00018155575,0.32559717,0.32559717,-1.2887952,-1.0837262,-0.054342628
TraesNORUn03G04669880,-0.16688466,0.0760597,0.0760597,0.4222051,0.19100183,-0.57413363
TraesNOR1A03G00004290,-0.38985038,-0.15722251,-0.15722251,0.4055751,0.56427515,0.30317944
TraesNOR5D03G03202630,-0.00023460388,0.029935181,0.029935181,-0.40077758,-0.22756207,-0.08093059
TraesNOR1D03G00498420,-0.004583001,-0.5481014,-0.5481014,-27.425034,-19.621717,-2.867489
TraesNOR2B03G00902740,-0.5489497,-0.5348846,-0.5348846,-0.68844044,-1.3062532,-0.35412621
TraesNOR5A03G02616290,-2.503395e-06,-0.10649943,-0.10649943,-1.2404842,-0.3583386,0.08874726
TraesNOR4A03G02210960,-0.00043559074,-0.058768272,-0.058768272,-0.04284835,-0.26438653,-0.13769531
TraesNOR2D03G01249600,-0.06292188,-0.010499477,-0.010499477,-0.22175348,0.09354663,-0.07895124
TraesNOR1A03G00044350,-0.0013190508,0.07015312,0.07015312,-3.0206928,-2.3355577,0.035722435
TraesNOR3A03G01462160,-0.0057970285,0.042642176,0.042642176,-0.24217427,0.04432869,-0.05967486
TraesNOR7D03G04407060,-0.009972692,0.050438225,0.050438404,-1.5825605,-3.5690665,-0.6824049
TraesNOR7A03G03978040,-0.7046,-0.69917023,0.28667802,-1.6562281,-2.0337062,-0.87025166
TraesNOR5D03G03150880,-0.0039076805,-0.024166703,-0.024166703,-2.7027853,-2.0324166,-0.26218212
TraesNOR2B03G01065340,-0.0003581047,0.22224712,0.22224712,-0.37035978,0.321486,0.063955605
TraesNOR7D03G04490560,-0.10374153,-0.16700947,-0.16700947,-0.6078912,-0.48421347,-0.66121674
TraesNOR1B03G00321320,-0.004045129,-0.014451981,-0.014451981,-0.09491718,-0.12140703,-0.06620681
TraesNOR3D03G01858850,-0.00096488,0.030969799,0.030969799,0.019241154,0.24812078,-0.21631181
TraesNOR5A03G02783150,-0.014743447,0.020843327,0.020843327,-3.1142998,-3.8217783,0.15163815
TraesNOR4D03G02467470,-0.010931492,0.060183883,0.060183883,0.5132102,0.6447166,-0.05737424
TraesNOR3B03G01747650,-0.00024795532,0.22724599,0.18585646,-2.9043229,-0.55063593,-0.008373022
TraesNOR3D03G01941520,-0.18390787,-1.1394644,-1.1394644,-2.8818269,-3.4993668,-0.32740366
TraesNOR1D03G00422400,-0.00067806244,0.14142275,0.14142269,-0.25706935,0.1450355,-0.011419892
TraesNOR1A03G00082100,-0.04675412,-1.4075298,-1.4075298,-34.74294,-27.501554,-1.7643588
TraesNOR3A03G01492180,-8.821487e-06,0.09623754,0.09623754,-0.76934505,-0.2966143,-0.08628297
TraesNOR6D03G03699160,-0.00020444393,-0.3665843,-0.3665843,-0.76410925,-0.8273306,0.021444738
TraesNOR7A03G03988830,-0.0014730692,-0.9426842,-0.9426842,-0.88100505,-0.58807707,0.011302531
TraesNOR5D03G03177970,-0.3328793,-0.79684913,-0.79684913,-0.8603051,-2.426535,-2.42079
TraesNOR7A03G04038580,-0.00069892406,0.5256468,0.5256468,-0.37724638,-0.8910451,-0.14316511
TraesNOR3A03G01365370,-0.011605144,0.4058904,0.40589046,-1.3336904,-0.7814505,-0.3844056
TraesNOR7A03G04066550,-4.005432e-05,-0.23638582,-0.23638582,-3.2025251,-0.65118957,-0.07834387
TraesNOR2B03G01007040,-0.09627187,-1.1419556,-1.1419556,-6.483831,-0.37388098,-2.2761924
TraesNOR2B03G00894100,-0.52383316,-1.6308045,-1.6308045,-21.52594,-13.350636,-0.8498875
TraesNOR3D03G01929420,-2.026558e-06,0.35654593,0.35654593,0.4048046,0.017210841,-0.26590967
TraesNOR6B03G03647550,-2.8014183e-05,0.37449968,0.37449968,0.0786984,-0.3756857,-0.16975474
TraesNOR3D03G01953480,-2.002716e-05,0.1882509,0.1882509,-2.8797586,-3.002223,-0.04176998
TraesNOR7A03G03974550,-0.0027959347,0.38544756,0.38544762,-0.4923979,-0.32924187,-0.025236368
TraesNOR3A03G01526760,-0.00071775913,0.28150302,0.36750096,-0.012200713,-0.24343753,-0.35831583
TraesNOR6D03G03769270,-0.026334167,0.091727555,0.091727555,-0.8357215,0.14844006,-0.050810337
TraesNOR1D03G00496850,-0.06748068,-0.57016647,-0.57016647,-0.679837,-0.37005126,-0.25124037
TraesNOR6A03G03435520,-0.00016319752,0.23008406,0.23008412,-0.3835082,0.15214384,-0.06981397
TraesNOR7D03G04542630,-1.4424324e-05,-0.19966936,-0.19966936,-0.1843884,-0.019182563,-0.18967462
TraesNOR5D03G03138160,-0.0014455318,-0.062039852,-0.062039852,-1.5382648,-0.9768188,-0.18436444
TraesNOR5D03G03099410,-0.01331079,0.18563253,0.2471183,-1.1026309,-0.5084281,-0.20592666
TraesNOR5B03G02948440,-0.0042101145,-0.064465165,-0.064465165,-0.07371521,-0.23704457,0.16040474
TraesNOR1D03G00523420,-0.0049316883,-0.4240352,-0.4240352,-1.2842515,-1.5821261,-0.15197492
TraesNOR3D03G01958110,-0.40096557,-0.34709835,-0.34709835,0.50416857,0.54464567,-0.6549171
TraesNOR6B03G03575010,-0.012725949,-0.4949025,-0.4949025,-1.0453453,-1.0565639,-0.03809309
TraesNOR2B03G00908730,-0.16423786,-0.5758792,-0.5758792,-4.9803643,-6.8229594,-0.49311268
TraesNOR2A03G00697060,-0.0003951788,0.26645052,0.26645052,-2.3650212,-0.71992826,0.0071409345
TraesNOR1D03G00536040,-0.1826762,0.014989138,0.014989197,-2.297687,-1.8816998,-1.6958263
TraesNOR6D03G03693470,-0.082013965,-1.4598153,-1.4598153,-2.1459875,-3.7784657,-0.14002049
TraesNOR6B03G03677320,-0.41598248,-0.31419826,-0.31419826,-33.44991,-31.54469,0.39421636
TraesNOR7B03G04171630,-9.62019e-05,0.40548354,0.4054836,-0.42301154,-0.08704758,-0.09736335
TraesNOR2A03G00667450,-0.0005174875,0.051226914,0.051226795,-0.46083438,0.0153621435,0.031004488
TraesNOR4A03G02200240,-0.00052309036,0.17863315,0.17863315,-0.5491016,-0.4117329,-0.0039402246
TraesNORUn03G04619660,-0.0003054142,0.03504044,0.035040617,-1.8368459,-0.80595815,-0.17503178
TraesNOR1A03G00023280,-0.0011307001,0.10750067,0.14409447,-0.32568502,-0.1599021,-0.086867094
TraesNOR5D03G03171600,-0.28371644,-0.17124474,-0.17124474,0.5169637,0.39298964,0.21546382
TraesNOR1A03G00119210,-0.010193825,-0.13827252,-0.13827252,-1.0684483,-0.1550312,0.019607723
TraesNOR1D03G00477450,-0.00084877014,-0.28322256,-0.28322256,-1.3456461,-1.5536115,0.09421283
TraesNOR1D03G00477090,-0.17435038,-1.4934168,-1.4934165,-3.691535,-5.491059,-0.19942987
TraesNOR7B03G04166450,-8.4638596e-05,0.31987423,0.31987423,0.45615816,0.47393847,-0.09140861
TraesNOR6A03G03296610,-0.23464096,-0.5746404,-0.57464015,-3.092846,-5.3729763,-0.8353447
TraesNOR4A03G02234280,-0.3445685,-0.73206747,-0.73206747,-2.6732972,-0.5461186,0.03652072
TraesNOR6D03G03727540,-0.0019555092,0.20299435,0.20299435,-0.2301811,-0.13763857,-0.26927876
TraesNOR6B03G03565080,-0.12735605,-0.16078722,-0.16078722,-5.33956,-0.9953301,-0.041505218
TraesNOR4A03G02064950,-0.002001524,-0.030791998,-0.030791998,-2.694905,-1.580209,-0.25994718
TraesNOR1B03G00403960,-0.0051453114,0.2517808,0.35378087,-0.20405948,0.115948856,-0.1006881
TraesNOR3B03G01590850,-0.0007292032,0.337552,0.337552,-0.019911408,0.29011935,0.048220575
TraesNOR5D03G03079160,-0.42822635,-0.48701656,-0.48701668,-0.8013967,-1.2102544,-0.45696867
TraesNOR4A03G02118540,-0.008802891,-0.12904727,-0.12904727,-1.6770122,-3.4544272,-0.3498559
TraesNOR2D03G01148670,-9.655952e-06,0.301732,0.301732,-0.16163445,-0.5406327,0.030069053
TraesNOR6D03G03682920,-0.0005811453,-0.030683756,-0.030683756,-0.3267107,-0.551939,-0.24559593
TraesNOR2B03G01087490,-0.020742774,-0.035112143,-0.035112143,-3.6782498,-6.2034564,-0.3971076
TraesNOR1D03G00505340,-0.0013266802,-0.1154145,-0.1154145,-1.3692515,-0.6528778,-0.07187247
TraesNOR7B03G04217210,-0.00017392635,0.19127536,0.19127536,0.23816216,0.13861924,-0.029408336
TraesNOR2A03G00774170,-0.31857502,-0.7747034,-0.7747034,-1.2521551,-0.9484917,-0.21545804
TraesNOR2A03G00775150,-0.8007823,-0.9017962,-0.9017962,-6.2762437,-14.271814,-0.56589067
TraesNOR7A03G03851250,-0.0015513897,0.35100466,0.35100472,-0.87744784,-1.3148947,-0.10918939
TraesNOR2B03G00970870,-0.0032488108,-0.4046955,-0.4046955,-2.6530373,-2.7195926,-0.07135737
TraesNOR7D03G04447560,-0.017798781,-0.106849074,-0.106849074,-0.27318013,-0.44230807,0.101231754
TraesNOR5B03G03004980,-0.04185474,0.076212764,0.076212764,-0.30418754,0.09041679,-0.19384146
TraesNOR5B03G03021650,-0.7294929,-0.8802097,-0.88020957,-19.118307,-31.60146,-2.5352645
TraesNOR1D03G00516230,-0.19425333,-2.3287795,-2.3287795,-31.459743,-39.086693,-3.2747154
TraesNOR5B03G03024190,-0.004869461,-0.27911544,-0.27911556,-1.768817,-1.3844838,0.0061112046
TraesNOR3D03G01879210,-0.002307415,-1.9895232,-1.9895227,-14.259859,-14.125721,-0.35689926
TraesNOR2D03G01134860,-0.02436769,0.40412676,0.40412676,-2.9971266,0.20764446,-0.56169665
TraesNOR2B03G01009410,-0.00089251995,0.41947,0.41947,-6.6569157,-6.970696,-0.5514238
TraesNOR2D03G01235770,-0.46229422,-1.4823363,-1.482336,-1.7202806,-1.7432437,-0.068694234
TraesNOR1D03G00449040,-5.221367e-05,-0.1259836,-0.047751904,-0.6734865,-0.89350235,-0.0733614
TraesNOR2B03G01057980,-0.6579895,-0.8618306,-0.8618307,-0.20761037,-0.88527954,-0.681304
TraesNOR7B03G04121230,-3.1352043e-05,0.041382432,0.041382432,-1.3881948,-1.1757085,-0.104671836
TraesNOR6D03G03835830,-0.22085297,-0.20310724,-0.20310724,-1.5734937,-3.1572886,-0.35959733
TraesNOR1D03G00506270,-0.00024306774,-0.24547243,-0.24547243,-0.54363084,-0.6363553,0.18549019
TraesNOR1B03G00407550,-0.00018024445,-0.17568362,-0.20442033,-0.6046324,-0.1621331,-0.24832559
TraesNOR5D03G03202650,-0.36006165,-0.63575506,-0.63575506,-0.28737235,-0.46203268,-0.26518834
TraesNOR5D03G03220550,-0.0031615496,0.10671806,0.10671818,-0.23161113,-0.582556,-0.02681017
TraesNOR3D03G01978050,-0.00090646744,0.01813978,0.01813978,0.1681785,0.08647847,-0.26121604
TraesNOR3D03G01850120,-3.4570694e-06,0.20521724,0.20521724,-0.718686,-1.1827705,0.015997648
TraesNOR4D03G02532430,-4.374981e-05,-0.021986723,-0.021986723,-1.1451113,-1.031657,0.07509315
TraesNOR7D03G04524460,-0.034332395,-0.480608,-0.480608,-17.654018,-17.267218,-0.9594934
TraesNOR3A03G01376860,-0.16470611,-0.123595,-0.12359488,-0.24330163,-0.5749059,-0.2126056
TraesNOR6B03G03529900,-3.9935112e-05,-0.23466492,-0.23266852,-0.5755485,-0.5585302,-0.109897375
TraesNOR6A03G03362230,-0.0026528835,-0.1598953,-0.1598953,0.08221501,0.0777902,-0.29104424
TraesNORUn03G04687290,-0.06354594,-0.092038155,-0.092038155,-31.11409,-35.738934,-7.7291126
TraesNOR6D03G03696010,-0.008277535,0.28014863,0.3823834,-0.2567891,-0.5485592,-0.26134992
TraesNOR2B03G00925260,-0.13486803,-0.27229655,-0.27229655,-2.3055654,-0.9207033,-0.29853594
TraesNOR4D03G02555500,-0.10193503,0.07468152,0.07468152,-0.60650325,-0.511304,-0.100097775
TraesNOR4B03G02380770,-0.60898125,-2.3203738,-2.320373,-129.47379,-47.28132,-5.658285
TraesNOR4D03G02552140,-0.06884909,-0.39168584,-0.39168584,-22.995811,-9.98058,-0.99980104
TraesNOR1B03G00391450,-0.055107832,-0.21169484,-0.21169484,-1.0418994,-1.3401852,-0.3414867
TraesNOR4B03G02272500,-0.1726613,-0.28160036,-0.28160048,0.05166912,-0.12644696,-0.39450836
TraesNOR7D03G04389750,-2.69413e-05,-0.00016224384,-0.00016224384,-1.8014731,0.0033605695,0.028834343
TraesNOR6B03G03497400,-0.012211204,-0.037321568,-0.037321568,-2.5756257,-0.18503249,-0.12268174
TraesNOR6D03G03778230,0.0,0.48366857,0.4836685,0.36707717,0.51113963,-0.043947577
TraesNOR1D03G00489470,-0.067839384,-0.0171386,-0.0171386,-0.32371628,-0.7673522,-0.17943227
TraesNOR5D03G03061280,-0.00079894066,0.38556075,-0.14352453,0.4053808,0.5661348,-0.1414088
TraesNOR2A03G00640960,-0.5786762,-0.6370673,-0.63706744,-0.64675343,-1.1970067,-1.7413945
TraesNOR4D03G02477170,-0.0021035671,0.19457603,0.19457603,-0.7749537,-0.58654714,0.012386084
TraesNOR3D03G01958080,-0.105149984,-0.6920618,-0.6920618,-1.6149011,-0.5464562,0.052972794
TraesNOR5A03G02627880,-0.004305482,0.01659739,0.01659739,-3.2380967,-1.8646684,-0.05210018
TraesNOR6A03G03266240,-0.072077274,0.15716553,0.15716553,-3.7738008,-4.5067363,-0.91094565
TraesNOR5B03G02932080,-0.0065180063,-0.21693802,-0.2169379,-0.42325056,-1.1131284,-0.34139884
TraesNOR1D03G00484040,-0.1334796,-0.09750676,-0.09750676,-0.56211984,-0.5931941,0.089845896
TraesNOR6A03G03375470,-7.033348e-06,0.09059006,0.09059006,-0.17202759,-0.2325722,-0.025323033
TraesNOR1B03G00374780,-0.32209063,-0.626562,-0.626562,-7.0877676,-4.3831224,0.096220255
TraesNOR5D03G03233300,-8.416176e-05,-0.114671946,-0.114671946,-3.1490536,-2.083968,-0.24111915
TraesNOR2D03G01288460,-0.00019311905,0.32391918,0.32391918,-0.37851477,-0.5664573,-0.103336096
TraesNOR6D03G03791550,-0.00025355816,0.20706618,0.36142957,0.5097992,0.18562204,-0.2897687
TraesNOR2D03G01218560,-6.556511e-06,0.4114715,0.41147143,0.24846023,0.32091105,-0.07701528
TraesNOR3D03G01955050,-0.19071925,-0.55052316,-0.55052316,-1.7091887,-3.92948,-0.58729875
TraesNOR7A03G03922660,-2.026558e-06,0.12920064,0.12920064,-1.6979349,-1.8813901,-0.086091876
TraesNOR1B03G00187030,-0.00030863285,0.12594974,0.12594974,-0.11168182,-0.22675931,-0.049217105
TraesNOR4D03G02535790,-0.14450121,-0.3122182,-0.3122182,-0.71754766,-2.5064044,-0.06141746
TraesNOR1B03G00385700,-0.003923893,0.09798765,0.09798765,-0.3796475,-0.32409382,-0.033125162
TraesNOR4A03G02064880,-0.00048935413,-0.21611476,-0.21611488,-1.6465664,-1.0116117,-0.43406367
TraesNOR6A03G03436570,-0.19305432,-0.7033875,-0.7033875,0.012214363,-0.1562872,-0.29254222
TraesNOR4A03G02040970,-0.4307046,-0.30546224,-0.305462,0.18755925,0.04574144,-0.17866075
TraesNOR1D03G00506470,0.0,-0.41484487,-0.41484487,-2.5342646,-1.970969,-0.07949698
TraesNOR1B03G00232920,-0.12782836,-0.66544056,-0.66544056,-0.72145987,-0.5919341,-0.044124722
TraesNOR1D03G00496400,-0.0009070635,0.12475276,0.12475276,-0.53749204,-0.45815575,0.02898854
TraesNOR4D03G02561270,-0.004363179,-0.8453212,-0.8453212,-23.279604,-23.284082,-0.5554818
TraesNOR5D03G03136570,-0.0001001358,0.17009872,0.17009878,-2.8190837,-2.1584194,-0.13696909
TraesNOR5B03G03048450,-0.31890047,-0.41371787,-0.41371775,-4.9147925,-4.5010757,0.015675962
TraesNOR3B03G01765040,-0.742429,-0.8973172,-0.2089572,-0.25498807,-0.42608643,0.37856406
TraesNOR1B03G00392670,-0.12145579,0.29315406,0.29315412,-4.925276,-3.474854,0.11296672
TraesNOR5B03G03022240,-0.2795682,0.017326772,0.017326653,-2.8722067,-2.4035904,0.047855854
TraesNOR3D03G01961820,-0.28159678,-0.30641806,-0.30641806,-1.1475344,-1.6306365,-0.14023018
TraesNOR2A03G00708750,-0.6667756,-0.68659234,-0.68659234,-10.26884,-2.0447063,-0.73700666
TraesNOR6A03G03389080,-0.00038909912,-0.02658689,-0.02658701,0.05392325,0.11295366,-0.05506754
TraesNOR6A03G03407310,-0.0022351742,-0.2346443,-0.2346443,-0.37395346,-1.2746599,-0.041807532
TraesNOR6A03G03318210,-0.00087821484,-0.10182822,-0.1018281,-1.6708982,-0.9034661,-0.014858007
TraesNOR6A03G03339530,-0.08590543,0.15320396,0.15320408,-3.327537,-0.6544529,-0.060298443
TraesNOR6D03G03726510,-0.3544668,-0.52388394,-0.52388394,-3.018775,-4.213662,-0.5108813
TraesNOR7A03G03936780,-0.3216821,-0.13767552,-0.13767552,0.50649214,0.5171808,-1.0237281
TraesNOR7D03G04418670,-0.044282198,-16.94427,-16.94427,-3.3719444,-1.8094192,-6.4323378
TraesNOR3D03G01850870,-8.916855e-05,0.10413426,0.1041342,-0.22265363,-0.006819129,0.011054516
TraesNOR5D03G03214180,-0.63061035,-0.65387464,-0.6538743,0.038570404,-0.11773312,-1.4957476
TraesNORUn03G04571640,-0.37118423,-0.40781152,-0.40781128,-0.4796157,-0.6928636,-0.8509954
TraesNOR3A03G01353690,-0.2222017,-0.092906475,-0.092906475,0.21469843,0.10320413,-0.09831464
TraesNOR4D03G02544390,-0.35602486,-0.25330544,-0.25330544,-7.920293,-18.108421,-0.63542295
TraesNOR1B03G00320450,-0.54594016,-0.74838686,-0.80757236,-2.9522352,-2.9733648,-0.28976464
TraesNOR6D03G03834650,-0.0016584396,-0.12515926,-0.12515926,-1.55006,-0.54703236,0.17967033
TraesNOR1D03G00412110,-0.34605265,-1.6224582,-1.6224582,-29.811207,-25.526348,-1.614573
TraesNOR4A03G02033580,-0.38885152,-1.2651947,-1.2651949,-0.9001291,-1.8718445,-1.5761569
TraesNOR1B03G00288540,-0.002709508,0.2758485,0.00030219555,-0.21487284,-0.15851891,-0.03818977
TraesNOR5B03G03035030,-0.0052251816,-0.024312139,-0.024312139,-0.66201854,-0.82919264,0.10229164
TraesNOR3B03G01611300,-2.7418137e-06,0.26771224,0.26771224,-0.06613898,-0.62183857,0.028312862
TraesNOR2B03G00974770,-2.169609e-05,0.08923662,0.08923674,-2.5906932,-4.234015,-0.08673978
TraesNOR7D03G04537310,-0.5307511,-0.8783978,-0.87839794,0.12551981,0.08331466,-3.778501
TraesNOR5D03G03254930,-0.0015127659,-0.028877378,-0.028877378,-0.7304324,-1.0036507,-0.13202012
TraesNOR5D03G03196200,-0.00037825108,0.18943691,0.14743584,-0.17942238,-0.9505037,-0.03934729
TraesNOR4D03G02512620,-0.00018036366,-0.20547783,-0.20547783,-0.9481373,-0.3812456,-0.0748868
TraesNOR4D03G02489530,-0.06807768,-0.15283203,-0.15283203,-11.916848,-8.778334,-0.17766964
TraesNOR1A03G00166190,-0.009867191,0.18860745,0.18860745,-0.5496764,-1.6948905,0.28564525
TraesNOR7B03G04096500,-0.8336911,-0.8472079,-0.8472079,-0.2504865,-0.50425947,-2.7378032
TraesNOR2D03G01233650,-0.0025684834,-0.085668325,-0.085668564,-1.5004392,-1.5802209,-0.058571935
TraesNOR3D03G01916160,-0.0016071796,0.20019251,0.20019239,-0.29487872,-0.8033297,-0.27482522
TraesNOR6B03G03606600,-0.22591877,-0.2733518,-0.2733518,-1.4508493,-1.1916125,-0.031966448
TraesNOR3D03G01846620,-9.536743e-07,-0.06597948,-0.20385587,-0.29519272,0.06257957,-0.243312
TraesNOR1B03G00225440,-0.012710094,0.079934835,0.079934835,-0.022580981,-0.46432853,-0.29061627
TraesNOR2A03G00803350,-0.19407952,0.23855644,0.23855627,0.6042812,0.23602629,0.06933504
TraesNOR1D03G00454980,-5.6147575e-05,0.25687826,0.25687826,-0.13745499,-0.16486847,0.0383752
TraesNOR5A03G02761740,-0.41778374,-0.55249965,-0.55249965,-3.0362873,-1.5024283,-1.8431063
TraesNOR5D03G03189830,-0.62760305,-0.70791185,-0.70791197,-0.8204901,-0.8969598,-0.39511764
TraesNOR4A03G02168790,-2.18153e-05,0.119336605,0.119336605,-0.11144936,0.0112499,-0.10418117
TraesNOR5A03G02775750,-0.00034821033,-0.1970619,-0.35633135,-0.31029034,-0.05439651,-0.36231232
TraesNOR4D03G02495340,-0.18158817,-0.76349497,-0.76349485,-41.27506,-66.41571,-0.832634
TraesNOR2D03G01163130,-0.010561228,0.18721986,0.1872198,-0.19493496,-0.36182606,-0.120562434
TraesNORUn03G04579300,-0.0027809143,-0.057724595,-0.057724595,-0.6398498,-1.0487947,-0.08983517
TraesNOR6A03G03280380,-0.14854097,-0.18335164,-0.18335152,-4.294369,-3.500834,-0.15167844
TraesNOR6D03G03809340,-0.14310336,-0.16784883,-0.16784883,-1.5457103,-1.6734996,-0.28530836
TraesNOR5A03G02808940,-0.046025872,0.14619613,0.14619613,0.14454436,0.40908724,-0.054141402
TraesNOR7A03G04013890,-0.15374863,0.06927794,0.06927794,-1.0036783,-1.4229307,0.14456129
TraesNOR1D03G00481140,-0.0074973106,-0.16761076,-0.16761076,-0.3212062,-0.4364103,-0.24126267
TraesNOR7B03G04306210,-0.0008728504,-0.24371564,-0.24371564,-1.6173849,-0.95523536,-0.14486265
